asian_handicap,away_form,away_odds,away_possession,away_shots,away_team,btts_no,btts_yes,date,draw_odds,home_form,home_odds,home_possession,home_shots,home_team,league,over_under_2.5,source,time
,,3.73,,,Celtic,,,2025-04-23,2.88,,1.82,,,Dundee United,Scottish Premiership,,FCTables,14:00
,,2.08,,,Marseille,,,2025-04-23,4.65,,4.0,,,PSG,Ligue 1,,FCTables,12:00
,,1.63,,,Middlesbrough,,,2025-04-22,3.57,,3.2,,,Watford,Championship,,FCTables,12:00
,,2.93,,,Lazio,,,2025-04-22,3.8,,2.67,,,Milan,Serie A,,FCTables,14:00
,,2.49,,,Vitoria,,,2025-04-24,2.13,,3.99,,,Braga,Primeira Liga,,FCTables,13:00
,,2.06,,,Braga,,,2025-04-19,3.07,,3.69,,,Porto,Primeira Liga,,FCTables,20:00
,,3.77,,,Leverkusen,,,2025-04-23,3.04,,2.13,,,Bayern Munich,Bundesliga,,FCTables,17:00
,,3.06,,,Chelsea,,,2025-04-26,2.51,,3.61,,,Manchester United,Premier League,,FCTables,20:00
,,2.06,,,Seattle Sounders,,,2025-04-22,4.18,,4.0,,,Atlanta United,MLS,,FCTables,17:00
,,2.68,,,Marseille,,,2025-04-19,2.3,,3.38,,,Lille,Ligue 1,,FCTables,15:00
,,1.78,,,Rangers,,,2025-04-19,4.52,,3.4,,,Hibernian,Scottish Premiership,,FCTables,18:00
,,1.6,,,Watford,,,2025-04-23,3.45,,2.98,,,Burnley,Championship,,FCTables,12:00
,,3.78,,,Manchester United,,,2025-04-24,2.62,,2.48,,,Liverpool,Premier League,,FCTables,18:00
,,2.17,,,Lyon,,,2025-04-25,4.75,,2.89,,,Lille,Ligue 1,,FCTables,21:00
,,3.77,,,Tottenham,,,2025-04-20,3.97,,3.8,,,Liverpool,Premier League,,FCTables,16:00
,,2.35,,,Marseille,,,2025-04-26,4.62,,1.81,,,Monaco,Ligue 1,,FCTables,13:00
,,1.86,,,LA Galaxy,,,2025-04-25,4.1,,1.66,,,Inter Miami,MLS,,FCTables,21:00
,,3.49,,,Real Madrid,,,2025-04-26,3.28,,3.48,,,Sevilla,La Liga,,FCTables,20:00
,,3.58,,,Liverpool,,,2025-04-22,2.47,,4.0,,,Arsenal,Premier League,,SportsMole,19:00
,,2.29,,,Sevilla,,,2025-04-21,3.49,,2.84,,,Villarreal,La Liga,,SportsMole,16:00
,,2.28,,,Norwich,,,2025-04-22,3.66,,3.99,,,Sheffield United,Championship,,SportsMole,19:00
,,1.76,,,Frankfurt,,,2025-04-21,2.35,,3.31,,,Wolfsburg,Bundesliga,,SportsMole,14:00
,,2.79,,,Dundee United,,,2025-04-19,4.83,,1.88,,,Celtic,Scottish Premiership,,SportsMole,15:00
,,3.92,,,Hearts,,,2025-04-22,2.6,,2.17,,,Rangers,Scottish Premiership,,SportsMole,15:00
,,3.37,,,Vitoria,,,2025-04-19,3.81,,2.79,,,Benfica,Primeira Liga,,SportsMole,14:00
,,2.68,,,Hibernian,,,2025-04-26,3.84,,2.52,,,Dundee United,Scottish Premiership,,SportsMole,12:00
,,3.88,,,Ajax,,,2025-04-19,3.41,,2.99,,,Twente,Eredivisie,,SportsMole,15:00
,,3.3,,,Toronto FC,,,2025-04-25,4.93,,2.83,,,LA Galaxy,MLS,,SportsMole,13:00
,,1.9,,,Twente,,,2025-04-22,4.8,,2.56,,,Feyenoord,Eredivisie,,SportsMole,20:00
,,1.6,,,NYCFC,,,2025-04-20,3.71,,2.76,,,Seattle Sounders,MLS,,SportsMole,16:00
,,3.39,,,Burnley,,,2025-04-23,3.4,,3.9,,,Watford,Championship,,SportsMole,14:00
,,3.55,,,Arsenal,,,2025-04-23,3.39,,2.84,,,Chelsea,Premier League,,SportsMole,21:00
,,3.54,,,Seattle Sounders,,,2025-04-19,2.47,,3.84,,,Toronto FC,MLS,,SportsMole,16:00
,,2.15,,,Tottenham,,,2025-04-19,3.36,,3.41,,,Arsenal,Premier League,,ESPNCricinfo,20:00
,,2.97,,,Guimaraes,,,2025-04-19,2.31,,1.55,,,Porto,Primeira Liga,,ESPNCricinfo,17:00
,,1.93,,,Manchester City,,,2025-04-21,2.74,,3.77,,,Liverpool,Premier League,,ESPNCricinfo,12:00
,,1.81,,,Monaco,,,2025-04-25,3.27,,2.37,,,Lille,Ligue 1,,ESPNCricinfo,18:00
,,1.79,,,Roma,,,2025-04-20,4.46,,2.22,,,Milan,Serie A,,ESPNCricinfo,19:00
,,1.52,,,Atletico Madrid,,,2025-04-20,3.54,,2.34,,,Sevilla,La Liga,,ESPNCricinfo,16:00
,,2.41,,,Twente,,,2025-04-25,3.68,,2.03,,,Ajax,Eredivisie,,ESPNCricinfo,20:00
,,1.51,,,Sporting CP,,,2025-04-26,3.16,,3.91,,,Vitoria,Primeira Liga,,ESPNCricinfo,21:00
,,3.82,,,West Brom,,,2025-04-24,4.42,,2.66,,,Burnley,Championship,,ESPNCricinfo,12:00
,,1.66,,,Seattle Sounders,,,2025-04-19,3.65,,2.83,,,NYCFC,MLS,,ESPNCricinfo,17:00
,,2.79,,,Frankfurt,,,2025-04-26,4.6,,2.09,,,Leverkusen,Bundesliga,,ESPNCricinfo,21:00
,,1.51,,,Roma,,,2025-04-26,4.44,,3.11,,,Inter,Serie A,,ESPNCricinfo,16:00
,,1.57,,,Dundee United,,,2025-04-20,2.87,,3.81,,,Hibernian,Scottish Premiership,,ESPNCricinfo,20:00
,,1.81,,,Guimaraes,,,2025-04-20,2.23,,3.59,,,Benfica,Primeira Liga,,ESPNCricinfo,15:00
,,3.01,,,Braga,,,2025-04-22,4.12,,1.59,,,Benfica,Primeira Liga,,ESPNCricinfo,15:00
,,3.64,,,Hibernian,,,2025-04-21,4.35,,3.8,,,Rangers,Scottish Premiership,,ESPNCricinfo,16:00
,,3.83,,,Celtic,,,2025-04-25,2.45,,1.61,,,Hibernian,Scottish Premiership,,ESPNCricinfo,12:00
,,2.82,,,West Brom,,,2025-04-26,3.8,,2.44,,,Sheffield United,Championship,,ESPNCricinfo,18:00
,,1.66,,,Feyenoord,,,2025-04-26,3.01,,3.54,,,Ajax,Eredivisie,,ESPNCricinfo,15:00
,,1.66,,,Roma,,,2025-04-24,3.14,,1.62,,,Napoli,Serie A,,ESPNCricinfo,14:00
,,2.73,,,AZ Alkmaar,,,2025-04-19,4.32,,2.11,,,Ajax,Eredivisie,,RugbyPass,13:00
,,2.14,,,Barcelona,,,2025-04-24,3.36,,3.91,,,Villarreal,La Liga,,RugbyPass,15:00
,,3.0,,,Tottenham,,,2025-04-22,4.28,,2.42,,,Manchester United,Premier League,,RugbyPass,19:00
,,3.67,,,West Brom,,,2025-04-25,2.46,,3.83,,,Sheffield United,Championship,,RugbyPass,12:00
,,2.19,,,Lazio,,,2025-04-26,2.95,,2.64,,,Roma,Serie A,,RugbyPass,20:00
,,2.07,,,Utrecht,,,2025-04-23,3.41,,3.98,,,PSV,Eredivisie,,RugbyPass,12:00
,,2.39,,,Villarreal,,,2025-04-22,4.81,,2.81,,,Real Madrid,La Liga,,RugbyPass,15:00
,,2.71,,,Aberdeen,,,2025-04-24,4.53,,3.22,,,Celtic,Scottish Premiership,,RugbyPass,20:00
,,3.77,,,Vitoria,,,2025-04-21,3.91,,3.79,,,Braga,Primeira Liga,,RugbyPass,17:00
,,1.67,,,Atlanta United,,,2025-04-19,3.87,,3.23,,,Seattle Sounders,MLS,,RugbyPass,12:00
,,1.65,,,Utrecht,,,2025-04-21,3.14,,3.87,,,Feyenoord,Eredivisie,,RugbyPass,21:00
,,2.86,,,Benfica,,,2025-04-24,3.1,,3.96,,,Guimaraes,Primeira Liga,,RugbyPass,14:00
,,3.63,,,Seattle Sounders,,,2025-04-23,4.22,,1.64,,,Toronto FC,MLS,,RugbyPass,19:00
,,3.23,,,Manchester City,,,2025-04-24,4.01,,2.48,,,Tottenham,Premier League,,RugbyPass,12:00
,,2.96,,,Atletico Madrid,,,2025-04-20,2.14,,1.62,,,Villarreal,La Liga,,RugbyPass,13:00
,,3.95,,,Liverpool,,,2025-04-26,3.72,,3.2,,,Arsenal,Premier League,,SportingLife,16:00
,,3.63,,,Twente,,,2025-04-21,2.21,,1.7,,,Ajax,Eredivisie,,SportingLife,14:00
,,3.95,,,Lyon,,,2025-04-24,4.27,,2.81,,,Rennes,Ligue 1,,SportingLife,18:00
,,2.08,,,Bayern Munich,,,2025-04-19,4.16,,3.87,,,Dortmund,Bundesliga,,SportingLife,13:00
,,1.57,,,Ajax,,,2025-04-20,3.37,,3.82,,,Utrecht,Eredivisie,,SportingLife,20:00
,,3.21,,,Hearts,,,2025-04-23,4.35,,3.47,,,Dundee United,Scottish Premiership,,SportingLife,14:00
,,2.23,,,Lille,,,2025-04-26,2.16,,2.55,,,PSG,Ligue 1,,SportingLife,12:00
,,2.81,,,Rangers,,,2025-04-25,3.81,,2.94,,,Hibernian,Scottish Premiership,,SportingLife,15:00
,,1.97,,,Vitoria,,,2025-04-25,3.84,,3.61,,,Porto,Primeira Liga,,SportingLife,14:00
,,1.56,,,Dortmund,,,2025-04-20,4.1,,2.77,,,Frankfurt,Bundesliga,,SportingLife,18:00
,,3.91,,,Guimaraes,,,2025-04-25,2.04,,2.32,,,Benfica,Primeira Liga,,SportingLife,20:00
,,2.12,,,PSV,,,2025-04-19,3.62,,3.01,,,Ajax,Eredivisie,,SportingLife,16:00
,,1.67,,,West Brom,,,2025-04-24,2.86,,1.53,,,Middlesbrough,Championship,,SportingLife,20:00
,,2.6,,,Bayern Munich,,,2025-04-20,3.26,,2.82,,,Dortmund,Bundesliga,,SportingLife,18:00
,,2.16,,,Rangers,,,2025-04-19,3.15,,2.56,,,Aberdeen,Scottish Premiership,,SportingLife,19:00
,,3.6,,,Utrecht,,,2025-04-25,2.7,,2.78,,,Ajax,Eredivisie,,SportingLife,12:00
,,3.6,,,Aberdeen,,,2025-04-20,2.72,,3.58,,,Hearts,Scottish Premiership,,SportingLife,13:00
,,1.87,,,Liverpool,,,2025-04-24,2.88,,3.23,,,Manchester United,Premier League,,SportingLife,14:00
,,2.07,,,West Brom,,,2025-04-24,2.87,,2.54,,,Middlesbrough,Championship,,SportingLife,21:00
,,1.65,,,PSV,,,2025-04-20,3.93,,2.22,,,Utrecht,Eredivisie,,SportingLife,16:00
,,2.0,,,Real Madrid,,,2025-04-19,3.32,,3.94,,,Villarreal,La Liga,,SportingLife,17:00
,,1.59,,,Lyon,,,2025-04-26,3.0,,2.52,,,PSG,Ligue 1,,SportingLife,15:00
,,3.3,,,AZ Alkmaar,,,2025-04-25,3.56,,1.9,,,Feyenoord,Eredivisie,,SportingLife,18:00
,,2.0,,,Manchester City,,,2025-04-25,2.67,,3.31,,,Arsenal,Premier League,,SportingLife,18:00
,,2.41,,,Guimaraes,,,2025-04-25,2.1,,3.21,,,Vitoria,Primeira Liga,,SportingLife,14:00
,,3.29,,,LA Galaxy,,,2025-04-23,3.46,,3.88,,,Toronto FC,MLS,,Scoreboard,21:00
,,3.46,,,Real Madrid,,,2025-04-19,3.76,,2.73,,,Sevilla,La Liga,,Scoreboard,15:00
,,1.63,,,Dundee United,,,2025-04-22,2.13,,2.79,,,Rangers,Scottish Premiership,,Scoreboard,14:00
,,3.23,,,NYCFC,,,2025-04-20,2.95,,2.21,,,Seattle Sounders,MLS,,Scoreboard,15:00
,,3.25,,,Feyenoord,,,2025-04-22,3.62,,3.09,,,Ajax,Eredivisie,,Scoreboard,13:00
,,1.73,,,Juventus,,,2025-04-22,4.6,,1.53,,,Lazio,Serie A,,Scoreboard,21:00
,,2.5,,,Guimaraes,,,2025-04-24,3.61,,1.61,,,Porto,Primeira Liga,,Scoreboard,15:00
,,2.22,,,West Brom,,,2025-04-24,4.83,,1.65,,,Middlesbrough,Championship,,Scoreboard,13:00
,,2.73,,,Toronto FC,,,2025-04-24,2.81,,3.7,,,LA Galaxy,MLS,,Scoreboard,12:00
,,3.54,,,Porto,,,2025-04-25,3.31,,1.95,,,Braga,Primeira Liga,,Scoreboard,16:00
,,2.81,,,Twente,,,2025-04-23,4.73,,2.36,,,Ajax,Eredivisie,,Scoreboard,14:00
,,3.28,,,AZ Alkmaar,,,2025-04-20,4.01,,1.62,,,Ajax,Eredivisie,,Scoreboard,19:00
,,1.83,,,Lazio,,,2025-04-26,2.56,,2.32,,,Napoli,Serie A,,Scoreboard,21:00
,,2.67,,,Seattle Sounders,,,2025-04-26,2.35,,3.28,,,Atlanta United,MLS,,Scoreboard,12:00
,,2.27,,,Atlanta United,,,2025-04-26,4.1,,2.65,,,Seattle Sounders,MLS,,Scoreboard,12:00
,,2.62,,,Feyenoord,,,2025-04-20,3.11,,3.59,,,PSV,Eredivisie,,Scoreboard,15:00
,,3.22,,,Aberdeen,,,2025-04-22,3.69,,2.92,,,Dundee United,Scottish Premiership,,Scoreboard,16:00
,,1.66,,,PSV,,,2025-04-25,2.1,,3.97,,,Feyenoord,Eredivisie,,Scoreboard,12:00
,,3.32,,,Rennes,,,2025-04-22,2.06,,3.11,,,Lille,Ligue 1,,Scoreboard,16:00
,,1.78,,,Manchester City,,,2025-04-26,3.94,,2.32,,,Liverpool,Premier League,,Scoreboard,19:00
,,2.07,,,Sheffield United,,,2025-04-20,4.94,,3.22,,,Watford,Championship,,Scoreboard,17:00
,,2.14,,,Guimaraes,,,2025-04-24,2.04,,2.54,,,Porto,Primeira Liga,,Scoreboard,15:00
,,2.48,,,Sheffield United,,,2025-04-20,4.26,,3.42,,,Middlesbrough,Championship,,Scoreboard,16:00
,,3.98,,,Rennes,,,2025-04-19,4.39,,2.51,,,Lyon,Ligue 1,,Scoreboard,16:00
,,2.38,,,Rangers,,,2025-04-21,2.27,,2.87,,,Hearts,Scottish Premiership,,Scoreboard,19:00
,,2.71,,,Tottenham,,,2025-04-19,2.69,,3.47,,,Manchester United,Premier League,,Scoreboard,14:00
,,3.59,,,Napoli,,,2025-04-25,3.26,,3.78,,,Juventus,Serie A,,Scoreboard,17:00
,,2.51,,,Real Sociedad,,,2025-04-23,3.5,,3.22,,,Villarreal,La Liga,,Scoreboard,12:00
,,2.8,,,Burnley,,,2025-04-22,4.62,,2.49,,,Middlesbrough,Championship,,Scoreboard,13:00
,,3.91,,,Benfica,,,2025-04-22,2.18,,3.8,,,Guimaraes,Primeira Liga,,Scoreboard,15:00
,,3.94,,,Marseille,,,2025-04-23,2.94,,2.16,,,PSG,Ligue 1,,FootballPredictions,15:00
,,3.59,,,Hearts,,,2025-04-20,2.06,,2.05,,,Dundee United,Scottish Premiership,,FootballPredictions,19:00
,,1.84,,,Braga,,,2025-04-24,4.63,,2.74,,,Porto,Primeira Liga,,FootballPredictions,17:00
,,2.63,,,Burnley,,,2025-04-20,4.24,,1.63,,,Norwich,Championship,,FootballPredictions,15:00
,,2.14,,,Chelsea,,,2025-04-21,3.29,,3.38,,,Manchester United,Premier League,,FootballPredictions,20:00
,,2.92,,,West Brom,,,2025-04-22,3.76,,2.66,,,Burnley,Championship,,FootballPredictions,21:00
,,3.56,,,Barcelona,,,2025-04-26,2.2,,1.99,,,Atletico Madrid,La Liga,,FootballPredictions,13:00
,,3.85,,,Rangers,,,2025-04-23,4.99,,3.27,,,Celtic,Scottish Premiership,,FootballPredictions,20:00
,,3.62,,,Monaco,,,2025-04-20,2.2,,1.85,,,PSG,Ligue 1,,FootballPredictions,20:00
,,3.37,,,Real Sociedad,,,2025-04-19,2.15,,3.63,,,Villarreal,La Liga,,FootballPredictions,21:00
,,3.6,,,Wolfsburg,,,2025-04-26,4.69,,1.91,,,Frankfurt,Bundesliga,,FootballPredictions,17:00
,,1.55,,,Lazio,,,2025-04-19,3.89,,2.65,,,Roma,Serie A,,FootballPredictions,20:00
,,2.38,,,Bayern Munich,,,2025-04-24,2.16,,3.07,,,Wolfsburg,Bundesliga,,FootballPredictions,18:00
,,2.95,,,Wolfsburg,,,2025-04-23,4.98,,2.04,,,Dortmund,Bundesliga,,FootballPredictions,20:00
,,2.17,,,Lille,,,2025-04-23,3.14,,3.8,,,Marseille,Ligue 1,,FootballPredictions,19:00
,,1.62,,,NYCFC,,,2025-04-24,2.53,,2.3,,,Atlanta United,MLS,,FootballPredictions,13:00
,,3.89,,,PSV,,,2025-04-21,4.01,,2.59,,,Utrecht,Eredivisie,,FootballPredictions,13:00
,,3.11,,,Lazio,,,2025-04-23,3.19,,1.52,,,Juventus,Serie A,,FootballPredictions,15:00
,,1.52,,,Ajax,,,2025-04-19,4.63,,2.22,,,AZ Alkmaar,Eredivisie,,FootballPredictions,19:00
,,1.74,,,Atlanta United,,,2025-04-21,4.71,,3.88,,,Inter Miami,MLS,,FootballPredictions,18:00
,,3.96,,,Hibernian,,,2025-04-20,3.69,,1.57,,,Celtic,Scottish Premiership,,FootballPredictions,12:00
,,2.57,,,LA Galaxy,,,2025-04-21,2.67,,2.2,,,Toronto FC,MLS,,FootballPredictions,13:00
,,1.61,,,Roma,,,2025-04-25,3.08,,3.15,,,Milan,Serie A,,FootballPredictions,12:00
,,1.57,,,Manchester United,,,2025-04-25,2.61,,2.82,,,Manchester City,Premier League,,FootballPredictions,17:00
,,3.51,,,PSG,,,2025-04-21,3.86,,2.89,,,Lyon,Ligue 1,,FootballPredictions,15:00
,,2.8,,,Sporting CP,,,2025-04-22,2.85,,2.65,,,Porto,Primeira Liga,,FootballPredictions,12:00
,,3.42,,,Atlanta United,,,2025-04-22,4.42,,1.87,,,LA Galaxy,MLS,,FootballPredictions,18:00
,,1.96,,,Atletico Madrid,,,2025-04-23,2.27,,3.38,,,Real Madrid,La Liga,,FootballPredictions,15:00
,,3.01,,,Toronto FC,,,2025-04-20,4.14,,3.56,,,Inter Miami,MLS,,FootballPredictions,12:00
,,1.55,,,Juventus,,,2025-04-24,2.85,,2.72,,,Lazio,Serie A,,FootballPredictions,21:00
,,3.5,,,Hibernian,,,2025-04-23,2.32,,1.83,,,Dundee United,Scottish Premiership,,FootballPredictions,17:00
,,2.38,,,Watford,,,2025-04-23,2.53,,2.67,,,Burnley,Championship,,FootballPredictions,15:00
,,2.69,,,Burnley,,,2025-04-21,3.15,,2.9,,,West Brom,Championship,,FootballPredictions,14:00
,,3.82,,,Chelsea,,,2025-04-19,2.2,,2.89,,,Manchester United,Premier League,,FootballPredictions,13:00
,,1.69,,,Lille,,,2025-04-21,2.93,,3.04,,,Monaco,Ligue 1,,FootballPredictions,12:00
,,3.3,,,Arsenal,,,2025-04-25,2.0,,1.61,,,Liverpool,Premier League,,UltimateCapper,16:00
,,3.34,,,Aberdeen,,,2025-04-23,2.8,,2.93,,,Rangers,Scottish Premiership,,UltimateCapper,14:00
,,2.79,,,Aberdeen,,,2025-04-21,3.45,,2.03,,,Dundee United,Scottish Premiership,,UltimateCapper,18:00
,,2.3,,,Tottenham,,,2025-04-22,2.09,,3.29,,,Chelsea,Premier League,,UltimateCapper,16:00
,,2.0,,,Wolfsburg,,,2025-04-20,3.26,,3.71,,,Frankfurt,Bundesliga,,UltimateCapper,19:00
,,2.17,,,Lazio,,,2025-04-23,2.85,,2.71,,,Milan,Serie A,,UltimateCapper,21:00
,,2.18,,,LA Galaxy,,,2025-04-24,2.7,,2.56,,,Atlanta United,MLS,,UltimateCapper,19:00
,,1.97,,,Hearts,,,2025-04-22,3.66,,1.95,,,Aberdeen,Scottish Premiership,,UltimateCapper,20:00
,,2.39,,,Marseille,,,2025-04-26,4.67,,3.34,,,Monaco,Ligue 1,,UltimateCapper,13:00
,,2.63,,,Porto,,,2025-04-20,2.71,,2.62,,,Braga,Primeira Liga,,UltimateCapper,14:00
,,2.32,,,Sheffield United,,,2025-04-25,3.51,,1.88,,,Burnley,Championship,,UltimateCapper,12:00
,,1.63,,,AZ Alkmaar,,,2025-04-24,2.44,,2.97,,,Ajax,Eredivisie,,UltimateCapper,21:00
,,1.54,,,Manchester City,,,2025-04-21,2.55,,1.51,,,Chelsea,Premier League,,UltimateCapper,20:00
,,3.03,,,Feyenoord,,,2025-04-23,2.66,,2.74,,,Twente,Eredivisie,,UltimateCapper,17:00
,,3.76,,,Roma,,,2025-04-25,3.67,,1.51,,,Inter,Serie A,,UltimateCapper,15:00
,,3.25,,,Real Madrid,,,2025-04-21,4.15,,2.78,,,Villarreal,La Liga,,UltimateCapper,14:00
,,3.61,,,West Brom,,,2025-04-23,4.64,,3.27,,,Burnley,Championship,,UltimateCapper,13:00
,,1.96,,,Leverkusen,,,2025-04-19,2.49,,2.95,,,Frankfurt,Bundesliga,,UltimateCapper,15:00
,,2.02,,,Atletico Madrid,,,2025-04-20,4.05,,2.11,,,Real Madrid,La Liga,,UltimateCapper,13:00
,,3.79,,,Porto,,,2025-04-24,2.97,,1.97,,,Vitoria,Primeira Liga,,UltimateCapper,16:00
,,1.88,,,Wolfsburg,,,2025-04-24,3.69,,1.98,,,Leipzig,Bundesliga,,Covers,17:00
,,3.46,,,Manchester United,,,2025-04-22,2.8,,1.84,,,Tottenham,Premier League,,Covers,14:00
,,3.51,,,Monaco,,,2025-04-24,3.18,,1.75,,,PSG,Ligue 1,,Covers,12:00
,,3.87,,,Atlanta United,,,2025-04-22,2.55,,1.82,,,NYCFC,MLS,,Covers,16:00
,,2.8,,,Middlesbrough,,,2025-04-20,2.25,,3.2,,,Norwich,Championship,,Covers,15:00
,,2.97,,,Rennes,,,2025-04-21,4.94,,1.96,,,Monaco,Ligue 1,,Covers,16:00
,,3.31,,,West Brom,,,2025-04-19,2.77,,1.5,,,Watford,Championship,,Covers,21:00
,,3.06,,,PSG,,,2025-04-19,2.2,,3.93,,,Marseille,Ligue 1,,Covers,20:00
,,1.66,,,Villarreal,,,2025-04-20,2.77,,1.98,,,Real Madrid,La Liga,,Covers,17:00
,,2.4,,,PSV,,,2025-04-23,4.41,,3.55,,,AZ Alkmaar,Eredivisie,,Covers,19:00
,,2.92,,,Guimaraes,,,2025-04-24,3.07,,1.93,,,Vitoria,Primeira Liga,,Covers,19:00
,,2.12,,,Lyon,,,2025-04-26,4.77,,1.97,,,Marseille,Ligue 1,,Covers,20:00
,,3.88,,,Leverkusen,,,2025-04-20,4.34,,1.86,,,Dortmund,Bundesliga,,Covers,19:00
,,2.04,,,Inter,,,2025-04-23,2.02,,2.0,,,Milan,Serie A,,Covers,17:00
,,3.16,,,Sevilla,,,2025-04-20,3.32,,3.16,,,Real Sociedad,La Liga,,Covers,12:00
,,3.1,,,Milan,,,2025-04-20,3.44,,3.28,,,Roma,Serie A,,Covers,17:00
,,2.47,,,Sheffield United,,,2025-04-25,3.7,,1.55,,,Burnley,Championship,,Covers,13:00
,,3.55,,,NYCFC,,,2025-04-21,3.07,,2.71,,,Inter Miami,MLS,,Covers,19:00
,,2.52,,,Rennes,,,2025-04-19,2.93,,3.81,,,Marseille,Ligue 1,,Covers,18:00
,,2.27,,,Real Madrid,,,2025-04-23,2.58,,2.68,,,Atletico Madrid,La Liga,,Covers,20:00
,,2.93,,,Frankfurt,,,2025-04-20,3.48,,2.59,,,Dortmund,Bundesliga,,Covers,19:00
,,2.6,,,Benfica,,,2025-04-24,2.76,,1.57,,,Porto,Primeira Liga,,Covers,16:00
,,3.83,,,Real Madrid,,,2025-04-19,3.09,,3.34,,,Barcelona,La Liga,,Covers,15:00
,,3.06,,,Napoli,,,2025-04-26,2.68,,1.56,,,Lazio,Serie A,,Covers,13:00
,,3.3,,,Benfica,,,2025-04-19,4.42,,2.09,,,Vitoria,Primeira Liga,,Covers,12:00
,,2.55,,,Lyon,,,2025-04-22,2.58,,2.22,,,Monaco,Ligue 1,,SportsReference,13:00
,,3.03,,,Twente,,,2025-04-21,2.12,,2.68,,,Feyenoord,Eredivisie,,SportsReference,21:00
,,2.19,,,PSV,,,2025-04-20,4.71,,1.79,,,Feyenoord,Eredivisie,,SportsReference,13:00
,,3.32,,,Leipzig,,,2025-04-26,2.01,,3.16,,,Dortmund,Bundesliga,,SportsReference,16:00
,,3.76,,,Rennes,,,2025-04-23,2.72,,3.79,,,Monaco,Ligue 1,,SportsReference,13:00
,,2.29,,,Atlanta United,,,2025-04-23,3.46,,2.0,,,LA Galaxy,MLS,,SportsReference,19:00
,,3.1,,,Sporting CP,,,2025-04-22,2.68,,3.99,,,Porto,Primeira Liga,,SportsReference,19:00
,,2.04,,,Bayern Munich,,,2025-04-21,4.45,,3.01,,,Frankfurt,Bundesliga,,SportsReference,18:00
,,3.32,,,Atletico Madrid,,,2025-04-26,2.49,,3.62,,,Villarreal,La Liga,,SportsReference,15:00
,,2.94,,,NYCFC,,,2025-04-19,2.58,,3.79,,,LA Galaxy,MLS,,SportsReference,14:00
,,2.45,,,Sevilla,,,2025-04-22,4.95,,2.61,,,Villarreal,La Liga,,SportsReference,21:00
,,3.15,,,Sevilla,,,2025-04-24,4.59,,3.69,,,Real Sociedad,La Liga,,SportsReference,12:00
,,2.05,,,Lyon,,,2025-04-23,2.18,,1.82,,,PSG,Ligue 1,,SportsReference,18:00
,,1.85,,,Feyenoord,,,2025-04-26,3.2,,3.56,,,Ajax,Eredivisie,,SportsReference,17:00
,,1.52,,,Sporting CP,,,2025-04-20,4.1,,2.2,,,Guimaraes,Primeira Liga,,SportsReference,18:00
,,3.74,,,AZ Alkmaar,,,2025-04-23,4.31,,3.9,,,Ajax,Eredivisie,,LiveScore,19:00
,,2.65,,,Atletico Madrid,,,2025-04-20,3.2,,2.21,,,Real Sociedad,La Liga,,LiveScore,18:00
,,3.04,,,Leverkusen,,,2025-04-19,4.01,,1.87,,,Bayern Munich,Bundesliga,,LiveScore,14:00
,,1.98,,,Juventus,,,2025-04-22,4.67,,3.63,,,Lazio,Serie A,,LiveScore,15:00
,,2.9,,,Rennes,,,2025-04-26,4.03,,3.91,,,Marseille,Ligue 1,,LiveScore,19:00
,,3.84,,,Inter,,,2025-04-21,2.91,,3.97,,,Napoli,Serie A,,LiveScore,18:00
,,3.86,,,Sevilla,,,2025-04-25,4.32,,1.7,,,Villarreal,La Liga,,LiveScore,14:00
,,2.2,,,Monaco,,,2025-04-21,3.32,,3.51,,,Rennes,Ligue 1,,LiveScore,17:00
,,1.51,,,Lazio,,,2025-04-21,2.9,,1.9,,,Milan,Serie A,,LiveScore,20:00
,,1.83,,,Leipzig,,,2025-04-26,3.3,,1.94,,,Dortmund,Bundesliga,,LiveScore,16:00
,,3.48,,,Leverkusen,,,2025-04-20,2.03,,2.34,,,Leipzig,Bundesliga,,LiveScore,17:00
,,2.32,,,Celtic,,,2025-04-19,2.85,,2.84,,,Aberdeen,Scottish Premiership,,LiveScore,21:00
,,3.12,,,Lille,,,2025-04-23,2.03,,1.85,,,Lyon,Ligue 1,,LiveScore,16:00
,,3.36,,,Braga,,,2025-04-23,4.84,,1.83,,,Guimaraes,Primeira Liga,,LiveScore,15:00
,,3.3,,,Norwich,,,2025-04-20,3.67,,3.87,,,Middlesbrough,Championship,,LiveScore,18:00
,,3.21,,,Dundee United,,,2025-04-21,4.47,,2.58,,,Celtic,Scottish Premiership,,LiveScore,16:00
,,2.79,,,Norwich,,,2025-04-21,2.96,,2.96,,,Burnley,Championship,,LiveScore,17:00
,,2.82,,,Inter,,,2025-04-21,4.34,,1.6,,,Roma,Serie A,,LiveScore,20:00
,,2.01,,,Sevilla,,,2025-04-25,2.45,,2.72,,,Atletico Madrid,La Liga,,LiveScore,12:00
,,3.3,,,Middlesbrough,,,2025-04-24,3.17,,2.36,,,Watford,Championship,,LiveScore,15:00
,,2.73,,,Juventus,,,2025-04-20,3.51,,1.88,,,Napoli,Serie A,,LiveScore,21:00
,,2.52,,,Inter Miami,,,2025-04-20,2.67,,2.21,,,Toronto FC,MLS,,LiveScore,20:00
,,2.3,,,Roma,,,2025-04-25,4.57,,3.77,,,Lazio,Serie A,,LiveScore,17:00
