asian_handicap,away_form,away_odds,away_possession,away_shots,away_team,btts_no,btts_yes,date,draw_odds,home_form,home_odds,home_possession,home_shots,home_team,league,over_under_2.5,source,time
,,2.41,,,Porto,,,2025-04-25,3.57,,1.95,,,Guimaraes,Primeira Liga,,FCTables,15:00
,,2.16,,,Sporting CP,,,2025-04-21,3.0,,2.74,,,Vitoria,Primeira Liga,,FCTables,16:00
,,3.58,,,Lazio,,,2025-04-25,2.39,,3.37,,,Napoli,Serie A,,FCTables,16:00
,,3.26,,,Hearts,,,2025-04-19,4.77,,2.52,,,Hibernian,Scottish Premiership,,FCTables,14:00
,,2.68,,,Guimaraes,,,2025-04-26,3.16,,3.95,,,Porto,Primeira Liga,,FCTables,19:00
,,3.15,,,Liverpool,,,2025-04-21,2.38,,2.21,,,Manchester United,Premier League,,FCTables,17:00
,,1.91,,,Burnley,,,2025-04-20,2.46,,3.65,,,Sheffield United,Championship,,FCTables,16:00
,,3.07,,,Hearts,,,2025-04-26,2.67,,3.86,,,Hibernian,Scottish Premiership,,FCTables,20:00
,,3.97,,,Monaco,,,2025-04-19,4.38,,3.28,,,Lyon,Ligue 1,,FCTables,18:00
,,2.72,,,Ajax,,,2025-04-25,3.37,,1.6,,,PSV,Eredivisie,,FCTables,18:00
,,1.63,,,Marseille,,,2025-04-19,4.95,,3.79,,,Rennes,Ligue 1,,FCTables,13:00
,,2.67,,,Leverkusen,,,2025-04-24,4.91,,3.46,,,Bayern Munich,Bundesliga,,FCTables,17:00
,,2.56,,,Rangers,,,2025-04-21,2.89,,2.68,,,Hibernian,Scottish Premiership,,FCTables,17:00
,,2.42,,,Middlesbrough,,,2025-04-24,2.46,,2.37,,,Sheffield United,Championship,,FCTables,12:00
,,2.78,,,Atletico Madrid,,,2025-04-22,2.74,,3.12,,,Barcelona,La Liga,,FCTables,20:00
,,3.77,,,Manchester City,,,2025-04-24,2.86,,1.65,,,Liverpool,Premier League,,FCTables,17:00
,,2.77,,,Watford,,,2025-04-22,2.25,,2.54,,,West Brom,Championship,,FCTables,16:00
,,2.1,,,Vitoria,,,2025-04-24,3.33,,2.14,,,Braga,Primeira Liga,,FCTables,20:00
,,2.2,,,Leipzig,,,2025-04-20,2.64,,2.34,,,Wolfsburg,Bundesliga,,SportsMole,12:00
,,2.18,,,Vitoria,,,2025-04-24,2.64,,3.64,,,Benfica,Primeira Liga,,SportsMole,16:00
,,1.77,,,Wolfsburg,,,2025-04-26,2.52,,2.63,,,Leverkusen,Bundesliga,,SportsMole,14:00
,,3.8,,,Roma,,,2025-04-19,2.7,,2.09,,,Napoli,Serie A,,SportsMole,20:00
,,3.88,,,Lazio,,,2025-04-24,3.22,,3.18,,,Inter,Serie A,,SportsMole,17:00
,,2.54,,,Roma,,,2025-04-22,4.24,,3.38,,,Napoli,Serie A,,SportsMole,13:00
,,3.26,,,Manchester City,,,2025-04-22,2.39,,3.23,,,Tottenham,Premier League,,SportsMole,16:00
,,2.6,,,Hearts,,,2025-04-26,2.16,,2.38,,,Dundee United,Scottish Premiership,,SportsMole,20:00
,,2.86,,,Celtic,,,2025-04-24,3.54,,3.81,,,Aberdeen,Scottish Premiership,,SportsMole,14:00
,,3.62,,,Manchester United,,,2025-04-26,2.2,,2.57,,,Manchester City,Premier League,,SportsMole,19:00
,,3.21,,,Lille,,,2025-04-26,3.9,,1.66,,,Lyon,Ligue 1,,SportsMole,14:00
,,3.55,,,Sheffield United,,,2025-04-25,2.61,,2.44,,,Burnley,Championship,,SportsMole,17:00
,,2.52,,,Atletico Madrid,,,2025-04-24,4.18,,2.03,,,Barcelona,La Liga,,SportsMole,17:00
,,3.24,,,Guimaraes,,,2025-04-25,2.09,,2.98,,,Sporting CP,Primeira Liga,,SportsMole,18:00
,,3.02,,,PSV,,,2025-04-20,4.73,,1.6,,,Feyenoord,Eredivisie,,SportsMole,12:00
,,2.46,,,LA Galaxy,,,2025-04-25,4.09,,1.5,,,Atlanta United,MLS,,ESPNCricinfo,21:00
,,1.75,,,Aberdeen,,,2025-04-26,3.0,,2.37,,,Dundee United,Scottish Premiership,,ESPNCricinfo,16:00
,,1.54,,,Manchester United,,,2025-04-23,4.67,,1.67,,,Manchester City,Premier League,,ESPNCricinfo,18:00
,,1.5,,,Tottenham,,,2025-04-23,3.2,,2.49,,,Chelsea,Premier League,,ESPNCricinfo,18:00
,,1.84,,,Middlesbrough,,,2025-04-19,4.65,,2.3,,,Norwich,Championship,,ESPNCricinfo,17:00
,,2.45,,,Dundee United,,,2025-04-20,3.05,,2.2,,,Hibernian,Scottish Premiership,,ESPNCricinfo,21:00
,,3.55,,,PSG,,,2025-04-21,3.61,,3.76,,,Marseille,Ligue 1,,ESPNCricinfo,16:00
,,1.52,,,Milan,,,2025-04-26,3.58,,3.2,,,Inter,Serie A,,ESPNCricinfo,18:00
,,3.53,,,Inter,,,2025-04-26,2.47,,1.81,,,Juventus,Serie A,,ESPNCricinfo,13:00
,,2.66,,,AZ Alkmaar,,,2025-04-26,2.05,,2.08,,,Utrecht,Eredivisie,,ESPNCricinfo,20:00
,,3.09,,,Watford,,,2025-04-26,4.32,,1.91,,,Sheffield United,Championship,,ESPNCricinfo,15:00
,,1.71,,,Inter,,,2025-04-26,2.28,,3.74,,,Juventus,Serie A,,ESPNCricinfo,14:00
,,1.54,,,Wolfsburg,,,2025-04-26,3.51,,1.55,,,Frankfurt,Bundesliga,,ESPNCricinfo,17:00
,,3.78,,,Inter Miami,,,2025-04-20,2.96,,3.12,,,Atlanta United,MLS,,ESPNCricinfo,21:00
,,1.57,,,Benfica,,,2025-04-24,3.24,,3.35,,,Sporting CP,Primeira Liga,,ESPNCricinfo,19:00
,,2.53,,,Marseille,,,2025-04-19,2.64,,3.14,,,Lille,Ligue 1,,ESPNCricinfo,18:00
,,3.09,,,Monaco,,,2025-04-26,2.31,,1.52,,,PSG,Ligue 1,,ESPNCricinfo,21:00
,,2.44,,,Atletico Madrid,,,2025-04-22,2.5,,3.32,,,Sevilla,La Liga,,ESPNCricinfo,14:00
,,3.91,,,Burnley,,,2025-04-20,3.5,,2.08,,,Watford,Championship,,ESPNCricinfo,12:00
,,2.77,,,LA Galaxy,,,2025-04-20,3.67,,3.35,,,Atlanta United,MLS,,ESPNCricinfo,13:00
,,1.86,,,Tottenham,,,2025-04-19,2.33,,3.93,,,Arsenal,Premier League,,RugbyPass,12:00
,,3.02,,,Villarreal,,,2025-04-21,3.14,,1.64,,,Real Madrid,La Liga,,RugbyPass,16:00
,,2.44,,,Benfica,,,2025-04-20,2.88,,3.3,,,Braga,Primeira Liga,,RugbyPass,13:00
,,3.96,,,Dundee United,,,2025-04-19,2.2,,1.56,,,Hearts,Scottish Premiership,,RugbyPass,18:00
,,2.9,,,Sheffield United,,,2025-04-19,2.74,,3.25,,,Burnley,Championship,,RugbyPass,17:00
,,1.64,,,Frankfurt,,,2025-04-26,4.46,,3.35,,,Leipzig,Bundesliga,,RugbyPass,12:00
,,2.7,,,Atletico Madrid,,,2025-04-24,4.89,,3.52,,,Barcelona,La Liga,,RugbyPass,14:00
,,2.24,,,PSV,,,2025-04-25,2.16,,3.78,,,Ajax,Eredivisie,,RugbyPass,20:00
,,3.78,,,Ajax,,,2025-04-20,3.69,,2.23,,,Utrecht,Eredivisie,,RugbyPass,13:00
,,2.57,,,Utrecht,,,2025-04-19,2.99,,3.73,,,AZ Alkmaar,Eredivisie,,RugbyPass,20:00
,,3.01,,,Hearts,,,2025-04-26,4.86,,3.95,,,Aberdeen,Scottish Premiership,,RugbyPass,20:00
,,3.18,,,Milan,,,2025-04-20,2.92,,3.14,,,Roma,Serie A,,RugbyPass,19:00
,,3.68,,,Lyon,,,2025-04-25,3.78,,1.59,,,Marseille,Ligue 1,,RugbyPass,17:00
,,2.21,,,Wolfsburg,,,2025-04-21,3.56,,2.44,,,Bayern Munich,Bundesliga,,RugbyPass,15:00
,,2.37,,,Wolfsburg,,,2025-04-25,2.59,,1.89,,,Leipzig,Bundesliga,,RugbyPass,14:00
,,2.09,,,Villarreal,,,2025-04-23,3.61,,3.17,,,Atletico Madrid,La Liga,,SportingLife,12:00
,,3.32,,,Seattle Sounders,,,2025-04-25,3.19,,3.12,,,Atlanta United,MLS,,SportingLife,19:00
,,3.07,,,Dundee United,,,2025-04-19,3.06,,3.46,,,Celtic,Scottish Premiership,,SportingLife,12:00
,,2.21,,,Barcelona,,,2025-04-21,4.06,,3.33,,,Real Madrid,La Liga,,SportingLife,21:00
,,3.96,,,Roma,,,2025-04-23,2.7,,2.65,,,Inter,Serie A,,SportingLife,12:00
,,2.4,,,Lazio,,,2025-04-20,2.83,,3.28,,,Roma,Serie A,,SportingLife,14:00
,,2.51,,,Twente,,,2025-04-24,3.75,,3.52,,,Utrecht,Eredivisie,,SportingLife,14:00
,,3.73,,,West Brom,,,2025-04-25,3.02,,3.12,,,Watford,Championship,,SportingLife,19:00
,,3.54,,,Marseille,,,2025-04-25,2.68,,2.46,,,Rennes,Ligue 1,,SportingLife,13:00
,,1.62,,,AZ Alkmaar,,,2025-04-21,3.94,,3.88,,,Feyenoord,Eredivisie,,SportingLife,17:00
,,2.82,,,Atlanta United,,,2025-04-23,4.79,,2.66,,,Inter Miami,MLS,,SportingLife,17:00
,,3.7,,,Arsenal,,,2025-04-24,4.42,,1.83,,,Manchester City,Premier League,,SportingLife,20:00
,,1.75,,,AZ Alkmaar,,,2025-04-19,2.96,,1.7,,,Twente,Eredivisie,,SportingLife,15:00
,,3.4,,,Arsenal,,,2025-04-20,3.74,,3.26,,,Manchester City,Premier League,,SportingLife,13:00
,,3.12,,,Inter,,,2025-04-22,3.42,,1.91,,,Milan,Serie A,,SportingLife,16:00
,,1.87,,,Aberdeen,,,2025-04-23,3.51,,2.38,,,Rangers,Scottish Premiership,,SportingLife,20:00
,,3.51,,,Juventus,,,2025-04-24,4.17,,3.36,,,Inter,Serie A,,SportingLife,15:00
,,2.75,,,Napoli,,,2025-04-23,4.98,,1.6,,,Lazio,Serie A,,SportingLife,14:00
,,1.87,,,Manchester City,,,2025-04-21,4.13,,1.99,,,Manchester United,Premier League,,SportingLife,20:00
,,2.1,,,Dortmund,,,2025-04-19,3.46,,2.81,,,Frankfurt,Bundesliga,,SportingLife,16:00
,,2.57,,,Frankfurt,,,2025-04-22,2.32,,1.62,,,Wolfsburg,Bundesliga,,SportingLife,14:00
,,2.73,,,Porto,,,2025-04-23,3.43,,1.56,,,Guimaraes,Primeira Liga,,SportingLife,21:00
,,1.98,,,Liverpool,,,2025-04-26,3.67,,1.69,,,Manchester City,Premier League,,SportingLife,17:00
,,2.62,,,Real Madrid,,,2025-04-24,2.88,,1.87,,,Villarreal,La Liga,,SportingLife,14:00
,,2.9,,,NYCFC,,,2025-04-19,2.38,,2.36,,,Atlanta United,MLS,,SportingLife,16:00
,,2.69,,,Burnley,,,2025-04-20,3.16,,2.07,,,Norwich,Championship,,Scoreboard,19:00
,,2.97,,,Manchester City,,,2025-04-25,2.67,,3.6,,,Manchester United,Premier League,,Scoreboard,21:00
,,3.57,,,Arsenal,,,2025-04-25,2.5,,2.76,,,Manchester United,Premier League,,Scoreboard,16:00
,,1.94,,,Sporting CP,,,2025-04-22,3.23,,2.94,,,Porto,Primeira Liga,,Scoreboard,14:00
,,3.73,,,Watford,,,2025-04-20,3.75,,2.2,,,Burnley,Championship,,Scoreboard,18:00
,,3.92,,,Chelsea,,,2025-04-23,2.46,,3.93,,,Liverpool,Premier League,,Scoreboard,21:00
,,1.71,,,Frankfurt,,,2025-04-20,3.78,,3.3,,,Leverkusen,Bundesliga,,Scoreboard,15:00
,,2.82,,,Leverkusen,,,2025-04-20,4.93,,2.8,,,Frankfurt,Bundesliga,,Scoreboard,20:00
,,3.94,,,Burnley,,,2025-04-23,4.84,,1.51,,,Watford,Championship,,Scoreboard,18:00
,,2.11,,,Utrecht,,,2025-04-26,4.07,,3.07,,,Twente,Eredivisie,,Scoreboard,19:00
,,2.96,,,Aberdeen,,,2025-04-23,4.83,,1.88,,,Dundee United,Scottish Premiership,,Scoreboard,20:00
,,2.27,,,Manchester United,,,2025-04-25,2.97,,1.88,,,Chelsea,Premier League,,Scoreboard,12:00
,,2.01,,,Toronto FC,,,2025-04-22,4.18,,2.4,,,Inter Miami,MLS,,Scoreboard,18:00
,,2.0,,,Inter Miami,,,2025-04-21,2.83,,1.94,,,Atlanta United,MLS,,Scoreboard,20:00
,,1.97,,,Guimaraes,,,2025-04-26,4.72,,1.88,,,Vitoria,Primeira Liga,,Scoreboard,21:00
,,2.62,,,Bayern Munich,,,2025-04-24,3.67,,1.79,,,Frankfurt,Bundesliga,,Scoreboard,19:00
,,3.26,,,Villarreal,,,2025-04-26,2.61,,2.94,,,Real Sociedad,La Liga,,Scoreboard,16:00
,,2.07,,,Villarreal,,,2025-04-25,3.08,,1.56,,,Atletico Madrid,La Liga,,Scoreboard,19:00
,,3.31,,,Hearts,,,2025-04-23,3.06,,1.82,,,Aberdeen,Scottish Premiership,,Scoreboard,13:00
,,2.7,,,Marseille,,,2025-04-25,4.49,,2.7,,,Rennes,Ligue 1,,Scoreboard,15:00
,,3.56,,,Middlesbrough,,,2025-04-23,2.36,,3.62,,,Sheffield United,Championship,,Scoreboard,17:00
,,3.34,,,Milan,,,2025-04-23,2.36,,3.68,,,Juventus,Serie A,,Scoreboard,21:00
,,1.65,,,Atletico Madrid,,,2025-04-19,2.25,,2.3,,,Villarreal,La Liga,,Scoreboard,15:00
,,2.34,,,Vitoria,,,2025-04-22,4.22,,2.36,,,Braga,Primeira Liga,,Scoreboard,21:00
,,2.11,,,Real Madrid,,,2025-04-22,4.67,,2.62,,,Barcelona,La Liga,,Scoreboard,21:00
,,3.97,,,Dundee United,,,2025-04-19,3.86,,3.51,,,Hearts,Scottish Premiership,,Scoreboard,17:00
,,3.06,,,Rennes,,,2025-04-19,3.77,,1.89,,,Lyon,Ligue 1,,Scoreboard,12:00
,,2.87,,,Roma,,,2025-04-20,4.68,,1.85,,,Inter,Serie A,,Scoreboard,14:00
,,3.77,,,Monaco,,,2025-04-22,2.64,,1.82,,,Rennes,Ligue 1,,Scoreboard,14:00
,,2.85,,,LA Galaxy,,,2025-04-20,3.51,,3.99,,,Inter Miami,MLS,,Scoreboard,20:00
,,1.85,,,Villarreal,,,2025-04-21,3.37,,3.14,,,Atletico Madrid,La Liga,,FootballPredictions,19:00
,,1.77,,,Chelsea,,,2025-04-24,2.34,,3.87,,,Liverpool,Premier League,,FootballPredictions,16:00
,,1.96,,,AZ Alkmaar,,,2025-04-23,2.65,,3.67,,,Ajax,Eredivisie,,FootballPredictions,18:00
,,2.95,,,Inter Miami,,,2025-04-23,4.04,,2.65,,,LA Galaxy,MLS,,FootballPredictions,19:00
,,1.93,,,Real Madrid,,,2025-04-22,3.68,,2.73,,,Villarreal,La Liga,,FootballPredictions,16:00
,,3.1,,,Napoli,,,2025-04-21,3.56,,3.86,,,Lazio,Serie A,,FootballPredictions,17:00
,,1.82,,,Toronto FC,,,2025-04-26,2.91,,2.46,,,NYCFC,MLS,,FootballPredictions,21:00
,,3.47,,,Lyon,,,2025-04-21,3.92,,3.84,,,Lille,Ligue 1,,FootballPredictions,18:00
,,3.98,,,Sheffield United,,,2025-04-23,2.36,,2.8,,,Watford,Championship,,FootballPredictions,14:00
,,3.38,,,Seattle Sounders,,,2025-04-23,3.64,,1.66,,,LA Galaxy,MLS,,FootballPredictions,20:00
,,1.98,,,Norwich,,,2025-04-23,2.28,,3.31,,,Sheffield United,Championship,,FootballPredictions,16:00
,,1.81,,,AZ Alkmaar,,,2025-04-23,3.72,,3.11,,,Ajax,Eredivisie,,FootballPredictions,19:00
,,2.85,,,Inter,,,2025-04-19,4.89,,3.27,,,Roma,Serie A,,FootballPredictions,16:00
,,2.39,,,Sporting CP,,,2025-04-23,2.22,,3.74,,,Braga,Primeira Liga,,FootballPredictions,18:00
,,1.74,,,Villarreal,,,2025-04-25,2.99,,3.89,,,Real Madrid,La Liga,,FootballPredictions,15:00
,,1.72,,,PSG,,,2025-04-24,3.37,,2.21,,,Lyon,Ligue 1,,FootballPredictions,20:00
,,2.0,,,Roma,,,2025-04-19,4.96,,3.3,,,Juventus,Serie A,,FootballPredictions,19:00
,,2.94,,,Napoli,,,2025-04-21,4.06,,2.23,,,Inter,Serie A,,FootballPredictions,17:00
,,1.77,,,Lyon,,,2025-04-20,3.98,,3.84,,,PSG,Ligue 1,,FootballPredictions,19:00
,,2.09,,,Burnley,,,2025-04-23,2.69,,2.23,,,Sheffield United,Championship,,FootballPredictions,17:00
,,2.9,,,Porto,,,2025-04-19,2.44,,3.83,,,Guimaraes,Primeira Liga,,FootballPredictions,17:00
,,2.56,,,Arsenal,,,2025-04-26,4.35,,3.96,,,Tottenham,Premier League,,FootballPredictions,20:00
,,2.97,,,Liverpool,,,2025-04-19,3.19,,1.87,,,Manchester United,Premier League,,FootballPredictions,12:00
,,2.94,,,Wolfsburg,,,2025-04-21,2.2,,2.3,,,Frankfurt,Bundesliga,,FootballPredictions,18:00
,,2.92,,,Dortmund,,,2025-04-25,3.67,,3.06,,,Leipzig,Bundesliga,,FootballPredictions,20:00
,,3.88,,,Benfica,,,2025-04-22,2.77,,2.86,,,Vitoria,Primeira Liga,,FootballPredictions,18:00
,,3.6,,,Dundee United,,,2025-04-23,4.0,,1.97,,,Rangers,Scottish Premiership,,FootballPredictions,15:00
,,3.01,,,Frankfurt,,,2025-04-23,4.37,,3.49,,,Leipzig,Bundesliga,,FootballPredictions,16:00
,,3.19,,,Feyenoord,,,2025-04-21,4.46,,3.12,,,AZ Alkmaar,Eredivisie,,FootballPredictions,14:00
,,2.96,,,Ajax,,,2025-04-21,3.46,,2.56,,,Feyenoord,Eredivisie,,FootballPredictions,12:00
,,1.84,,,AZ Alkmaar,,,2025-04-25,3.1,,3.86,,,PSV,Eredivisie,,FootballPredictions,13:00
,,3.88,,,Dundee United,,,2025-04-20,3.74,,3.91,,,Rangers,Scottish Premiership,,FootballPredictions,12:00
,,3.08,,,Manchester United,,,2025-04-19,2.98,,1.85,,,Arsenal,Premier League,,FootballPredictions,17:00
,,1.52,,,Tottenham,,,2025-04-23,3.2,,1.5,,,Arsenal,Premier League,,FootballPredictions,21:00
,,2.63,,,Inter,,,2025-04-19,3.31,,2.41,,,Napoli,Serie A,,FootballPredictions,13:00
,,1.55,,,Hibernian,,,2025-04-24,3.07,,3.33,,,Aberdeen,Scottish Premiership,,UltimateCapper,18:00
,,2.51,,,Lyon,,,2025-04-21,2.31,,1.67,,,PSG,Ligue 1,,UltimateCapper,21:00
,,2.84,,,Guimaraes,,,2025-04-22,3.8,,3.08,,,Vitoria,Primeira Liga,,UltimateCapper,19:00
,,1.66,,,Manchester City,,,2025-04-26,2.1,,1.51,,,Manchester United,Premier League,,UltimateCapper,15:00
,,1.67,,,Chelsea,,,2025-04-22,2.56,,1.58,,,Manchester United,Premier League,,UltimateCapper,13:00
,,1.79,,,Celtic,,,2025-04-20,4.91,,2.22,,,Rangers,Scottish Premiership,,UltimateCapper,12:00
,,2.85,,,Celtic,,,2025-04-19,2.2,,3.14,,,Hearts,Scottish Premiership,,UltimateCapper,19:00
,,3.84,,,Barcelona,,,2025-04-19,2.67,,1.8,,,Sevilla,La Liga,,UltimateCapper,17:00
,,2.92,,,Utrecht,,,2025-04-25,2.9,,1.7,,,Ajax,Eredivisie,,UltimateCapper,12:00
,,3.01,,,LA Galaxy,,,2025-04-25,3.79,,3.02,,,Seattle Sounders,MLS,,UltimateCapper,20:00
,,3.96,,,Twente,,,2025-04-26,3.47,,3.97,,,PSV,Eredivisie,,UltimateCapper,15:00
,,2.92,,,Norwich,,,2025-04-19,3.84,,3.14,,,West Brom,Championship,,UltimateCapper,14:00
,,2.82,,,Milan,,,2025-04-21,4.03,,3.64,,,Napoli,Serie A,,UltimateCapper,12:00
,,3.1,,,Lazio,,,2025-04-23,4.9,,3.19,,,Milan,Serie A,,UltimateCapper,16:00
,,3.07,,,Sevilla,,,2025-04-22,2.98,,1.88,,,Villarreal,La Liga,,UltimateCapper,19:00
,,3.14,,,Atletico Madrid,,,2025-04-23,4.66,,2.85,,,Real Sociedad,La Liga,,UltimateCapper,14:00
,,2.02,,,Barcelona,,,2025-04-22,3.06,,3.07,,,Real Sociedad,La Liga,,UltimateCapper,15:00
,,2.49,,,AZ Alkmaar,,,2025-04-23,2.86,,2.35,,,Feyenoord,Eredivisie,,UltimateCapper,15:00
,,3.12,,,Real Madrid,,,2025-04-20,3.57,,1.59,,,Atletico Madrid,La Liga,,UltimateCapper,14:00
,,2.12,,,Celtic,,,2025-04-22,3.87,,1.78,,,Rangers,Scottish Premiership,,UltimateCapper,13:00
,,3.42,,,Hibernian,,,2025-04-20,3.51,,3.73,,,Celtic,Scottish Premiership,,Covers,21:00
,,2.75,,,Twente,,,2025-04-25,3.09,,3.81,,,AZ Alkmaar,Eredivisie,,Covers,19:00
,,2.39,,,Feyenoord,,,2025-04-20,2.05,,1.89,,,PSV,Eredivisie,,Covers,18:00
,,1.74,,,Inter,,,2025-04-23,2.73,,3.38,,,Milan,Serie A,,Covers,21:00
,,3.8,,,Marseille,,,2025-04-21,4.6,,2.56,,,PSG,Ligue 1,,Covers,20:00
,,2.79,,,Atletico Madrid,,,2025-04-26,2.94,,3.08,,,Barcelona,La Liga,,Covers,16:00
,,2.34,,,Wolfsburg,,,2025-04-24,2.28,,2.78,,,Bayern Munich,Bundesliga,,Covers,13:00
,,3.43,,,Burnley,,,2025-04-25,3.73,,2.46,,,Norwich,Championship,,Covers,15:00
,,2.8,,,Middlesbrough,,,2025-04-22,4.3,,2.24,,,Watford,Championship,,Covers,13:00
,,1.96,,,Feyenoord,,,2025-04-26,3.53,,3.0,,,Twente,Eredivisie,,Covers,19:00
,,3.92,,,Rangers,,,2025-04-20,2.08,,3.28,,,Hearts,Scottish Premiership,,Covers,21:00
,,3.61,,,Rennes,,,2025-04-22,4.27,,2.43,,,Marseille,Ligue 1,,Covers,16:00
,,3.31,,,Benfica,,,2025-04-22,4.18,,2.87,,,Braga,Primeira Liga,,Covers,13:00
,,2.01,,,Leipzig,,,2025-04-22,3.33,,3.99,,,Wolfsburg,Bundesliga,,Covers,20:00
,,3.16,,,Villarreal,,,2025-04-21,3.45,,2.77,,,Sevilla,La Liga,,Covers,14:00
,,1.94,,,Feyenoord,,,2025-04-24,4.32,,3.8,,,Utrecht,Eredivisie,,Covers,13:00
,,2.84,,,Wolfsburg,,,2025-04-21,3.78,,2.92,,,Leverkusen,Bundesliga,,Covers,21:00
,,2.31,,,Villarreal,,,2025-04-22,2.27,,1.72,,,Real Madrid,La Liga,,Covers,18:00
,,2.82,,,Leverkusen,,,2025-04-20,4.42,,2.46,,,Bayern Munich,Bundesliga,,Covers,19:00
,,3.75,,,Braga,,,2025-04-19,3.82,,3.59,,,Sporting CP,Primeira Liga,,Covers,21:00
,,3.93,,,Utrecht,,,2025-04-23,3.14,,1.51,,,Feyenoord,Eredivisie,,Covers,20:00
,,2.44,,,Utrecht,,,2025-04-20,4.32,,3.27,,,AZ Alkmaar,Eredivisie,,Covers,18:00
,,3.38,,,LA Galaxy,,,2025-04-23,2.08,,2.85,,,Atlanta United,MLS,,Covers,16:00
,,1.86,,,West Brom,,,2025-04-26,4.28,,3.7,,,Norwich,Championship,,Covers,16:00
,,3.62,,,Norwich,,,2025-04-21,2.67,,3.8,,,Watford,Championship,,Covers,21:00
,,3.44,,,Real Sociedad,,,2025-04-26,3.16,,2.26,,,Barcelona,La Liga,,SportsReference,18:00
,,3.13,,,West Brom,,,2025-04-24,4.57,,2.9,,,Watford,Championship,,SportsReference,14:00
,,3.0,,,Frankfurt,,,2025-04-25,4.69,,1.69,,,Wolfsburg,Bundesliga,,SportsReference,16:00
,,3.81,,,Dundee United,,,2025-04-20,2.71,,2.03,,,Aberdeen,Scottish Premiership,,SportsReference,15:00
,,2.43,,,Barcelona,,,2025-04-24,3.56,,3.49,,,Villarreal,La Liga,,SportsReference,18:00
,,2.58,,,Aberdeen,,,2025-04-24,4.95,,2.54,,,Rangers,Scottish Premiership,,SportsReference,17:00
,,2.52,,,Twente,,,2025-04-21,2.44,,2.08,,,AZ Alkmaar,Eredivisie,,SportsReference,15:00
,,3.11,,,Marseille,,,2025-04-20,4.35,,2.53,,,Lille,Ligue 1,,SportsReference,13:00
,,3.18,,,Seattle Sounders,,,2025-04-25,3.47,,2.63,,,Inter Miami,MLS,,SportsReference,17:00
,,1.7,,,Barcelona,,,2025-04-24,2.38,,2.22,,,Real Madrid,La Liga,,SportsReference,17:00
,,3.74,,,Norwich,,,2025-04-19,3.08,,2.38,,,Middlesbrough,Championship,,SportsReference,20:00
,,2.52,,,Dortmund,,,2025-04-19,3.75,,2.78,,,Leipzig,Bundesliga,,SportsReference,14:00
,,3.99,,,Frankfurt,,,2025-04-19,4.8,,3.46,,,Dortmund,Bundesliga,,SportsReference,13:00
,,3.65,,,Ajax,,,2025-04-26,4.26,,2.21,,,AZ Alkmaar,Eredivisie,,SportsReference,18:00
,,3.25,,,Rennes,,,2025-04-24,4.57,,3.97,,,Lyon,Ligue 1,,SportsReference,12:00
,,2.83,,,Sevilla,,,2025-04-19,3.24,,2.28,,,Barcelona,La Liga,,LiveScore,13:00
,,2.43,,,Juventus,,,2025-04-26,3.41,,2.88,,,Milan,Serie A,,LiveScore,13:00
,,2.46,,,Monaco,,,2025-04-24,3.08,,2.21,,,Rennes,Ligue 1,,LiveScore,15:00
,,2.95,,,Napoli,,,2025-04-20,2.58,,3.97,,,Inter,Serie A,,LiveScore,17:00
,,2.71,,,Wolfsburg,,,2025-04-24,3.86,,1.62,,,Frankfurt,Bundesliga,,LiveScore,16:00
,,1.66,,,Middlesbrough,,,2025-04-19,4.75,,3.59,,,Burnley,Championship,,LiveScore,17:00
,,3.44,,,Villarreal,,,2025-04-19,4.36,,3.51,,,Sevilla,La Liga,,LiveScore,15:00
,,3.34,,,Chelsea,,,2025-04-21,3.02,,1.66,,,Tottenham,Premier League,,LiveScore,20:00
,,2.17,,,Lazio,,,2025-04-23,2.41,,3.1,,,Roma,Serie A,,LiveScore,15:00
,,3.86,,,Real Madrid,,,2025-04-26,2.8,,2.64,,,Sevilla,La Liga,,LiveScore,16:00
,,1.96,,,LA Galaxy,,,2025-04-23,4.78,,3.4,,,Atlanta United,MLS,,LiveScore,12:00
,,3.08,,,Milan,,,2025-04-22,4.58,,2.54,,,Napoli,Serie A,,LiveScore,21:00
,,2.44,,,Milan,,,2025-04-23,3.07,,1.65,,,Napoli,Serie A,,LiveScore,18:00
,,3.95,,,AZ Alkmaar,,,2025-04-19,2.92,,2.36,,,Ajax,Eredivisie,,LiveScore,14:00
,,2.88,,,Marseille,,,2025-04-26,4.23,,2.75,,,Lyon,Ligue 1,,LiveScore,21:00
,,3.28,,,Hibernian,,,2025-04-22,3.2,,3.81,,,Dundee United,Scottish Premiership,,LiveScore,14:00
,,3.43,,,Guimaraes,,,2025-04-21,4.48,,1.94,,,Benfica,Primeira Liga,,LiveScore,19:00
,,2.32,,,Dortmund,,,2025-04-25,2.67,,3.85,,,Leverkusen,Bundesliga,,LiveScore,19:00
,,1.7,,,Juventus,,,2025-04-20,4.31,,3.25,,,Inter,Serie A,,LiveScore,17:00
,,2.25,,,Porto,,,2025-04-23,4.84,,2.36,,,Braga,Primeira Liga,,LiveScore,17:00
,,2.02,,,West Brom,,,2025-04-21,3.87,,3.33,,,Middlesbrough,Championship,,LiveScore,20:00
,,1.71,,,Lazio,,,2025-04-22,3.97,,1.52,,,Inter,Serie A,,LiveScore,21:00
,,3.49,,,Watford,,,2025-04-20,4.56,,3.42,,,West Brom,Championship,,LiveScore,16:00
