asian_handicap,away_form,away_odds,away_possession,away_shots,away_team,btts_no,btts_yes,date,draw_odds,home_form,home_odds,home_possession,home_shots,home_team,league,over_under_2.5,source,time
,,2.04,,,Bayern Munich,,,2025-04-20,3.05,,2.01,,,Leipzig,Bundesliga,,FCTables,13:00
,,2.84,,,Lazio,,,2025-04-21,4.54,,1.87,,,Roma,Serie A,,FCTables,18:00
,,1.93,,,NYCFC,,,2025-04-23,4.72,,3.18,,,Toronto FC,MLS,,FCTables,12:00
,,3.6,,,Dortmund,,,2025-04-24,3.96,,2.76,,,Bayern Munich,Bundesliga,,FCTables,13:00
,,2.1,,,PSV,,,2025-04-21,4.31,,1.96,,,Twente,Eredivisie,,FCTables,17:00
,,2.69,,,Sevilla,,,2025-04-23,3.86,,1.97,,,Barcelona,La Liga,,FCTables,21:00
,,3.67,,,Guimaraes,,,2025-04-19,3.47,,2.87,,,Porto,Primeira Liga,,FCTables,13:00
,,3.9,,,Sevilla,,,2025-04-26,4.73,,2.41,,,Atletico Madrid,La Liga,,FCTables,14:00
,,3.05,,,Sevilla,,,2025-04-22,4.64,,2.93,,,Real Madrid,La Liga,,FCTables,14:00
,,1.85,,,Dundee United,,,2025-04-19,2.67,,2.93,,,Hearts,Scottish Premiership,,FCTables,12:00
,,1.55,,,Liverpool,,,2025-04-20,2.37,,3.72,,,Arsenal,Premier League,,FCTables,19:00
,,2.56,,,Frankfurt,,,2025-04-21,4.62,,2.01,,,Bayern Munich,Bundesliga,,FCTables,13:00
,,3.27,,,Napoli,,,2025-04-19,4.17,,3.96,,,Roma,Serie A,,FCTables,17:00
,,3.65,,,Villarreal,,,2025-04-24,3.59,,3.75,,,Atletico Madrid,La Liga,,FCTables,15:00
,,2.16,,,Bayern Munich,,,2025-04-20,4.54,,3.05,,,Leverkusen,Bundesliga,,FCTables,20:00
,,2.99,,,Inter,,,2025-04-23,4.13,,3.13,,,Juventus,Serie A,,FCTables,12:00
,,3.17,,,Lyon,,,2025-04-21,4.4,,2.87,,,Monaco,Ligue 1,,FCTables,16:00
,,1.56,,,Atletico Madrid,,,2025-04-22,4.29,,3.16,,,Real Sociedad,La Liga,,FCTables,16:00
,,3.95,,,Bayern Munich,,,2025-04-20,3.56,,2.95,,,Frankfurt,Bundesliga,,FCTables,12:00
,,3.35,,,Rangers,,,2025-04-25,3.39,,3.27,,,Celtic,Scottish Premiership,,SportsMole,17:00
,,2.93,,,Atlanta United,,,2025-04-26,4.06,,1.55,,,Seattle Sounders,MLS,,SportsMole,18:00
,,3.12,,,Porto,,,2025-04-23,3.13,,3.06,,,Braga,Primeira Liga,,SportsMole,12:00
,,1.72,,,Toronto FC,,,2025-04-26,2.61,,2.56,,,NYCFC,MLS,,SportsMole,15:00
,,2.95,,,Leverkusen,,,2025-04-20,2.56,,3.53,,,Wolfsburg,Bundesliga,,SportsMole,16:00
,,3.9,,,Burnley,,,2025-04-21,4.01,,1.57,,,Watford,Championship,,SportsMole,21:00
,,3.45,,,Bayern Munich,,,2025-04-21,4.97,,1.95,,,Wolfsburg,Bundesliga,,SportsMole,20:00
,,2.98,,,Utrecht,,,2025-04-25,3.36,,1.57,,,AZ Alkmaar,Eredivisie,,SportsMole,13:00
,,2.57,,,Inter,,,2025-04-23,4.44,,2.63,,,Roma,Serie A,,SportsMole,19:00
,,3.33,,,Real Sociedad,,,2025-04-19,3.0,,3.94,,,Barcelona,La Liga,,SportsMole,15:00
,,3.4,,,Villarreal,,,2025-04-26,4.15,,2.79,,,Barcelona,La Liga,,SportsMole,17:00
,,1.73,,,Hibernian,,,2025-04-19,2.35,,3.39,,,Rangers,Scottish Premiership,,SportsMole,19:00
,,3.07,,,Ajax,,,2025-04-23,4.01,,3.99,,,Twente,Eredivisie,,SportsMole,15:00
,,3.38,,,Juventus,,,2025-04-23,4.99,,2.06,,,Napoli,Serie A,,SportsMole,13:00
,,2.84,,,Manchester United,,,2025-04-26,4.35,,3.62,,,Arsenal,Premier League,,SportsMole,18:00
,,1.94,,,Benfica,,,2025-04-26,3.95,,1.53,,,Guimaraes,Primeira Liga,,ESPNCricinfo,17:00
,,3.03,,,Sporting CP,,,2025-04-19,4.14,,2.44,,,Benfica,Primeira Liga,,ESPNCricinfo,21:00
,,3.7,,,Dundee United,,,2025-04-20,2.78,,2.66,,,Rangers,Scottish Premiership,,ESPNCricinfo,15:00
,,1.7,,,Braga,,,2025-04-26,2.25,,3.7,,,Sporting CP,Primeira Liga,,ESPNCricinfo,14:00
,,1.81,,,Hearts,,,2025-04-25,4.83,,1.7,,,Rangers,Scottish Premiership,,ESPNCricinfo,21:00
,,3.02,,,NYCFC,,,2025-04-23,2.77,,1.92,,,Toronto FC,MLS,,ESPNCricinfo,14:00
,,2.37,,,Lyon,,,2025-04-26,4.68,,2.17,,,Lille,Ligue 1,,ESPNCricinfo,14:00
,,3.81,,,Guimaraes,,,2025-04-25,4.32,,2.83,,,Benfica,Primeira Liga,,ESPNCricinfo,15:00
,,3.63,,,Hearts,,,2025-04-24,4.77,,1.83,,,Dundee United,Scottish Premiership,,ESPNCricinfo,17:00
,,3.48,,,Guimaraes,,,2025-04-21,3.12,,3.29,,,Benfica,Primeira Liga,,ESPNCricinfo,12:00
,,2.17,,,Inter,,,2025-04-20,3.18,,1.73,,,Milan,Serie A,,ESPNCricinfo,16:00
,,3.6,,,Inter Miami,,,2025-04-24,2.65,,2.02,,,NYCFC,MLS,,ESPNCricinfo,20:00
,,1.95,,,Milan,,,2025-04-25,2.22,,3.7,,,Inter,Serie A,,ESPNCricinfo,18:00
,,3.06,,,Dundee United,,,2025-04-22,4.49,,1.7,,,Hearts,Scottish Premiership,,ESPNCricinfo,17:00
,,2.01,,,Watford,,,2025-04-24,3.1,,2.95,,,Norwich,Championship,,ESPNCricinfo,15:00
,,2.78,,,Celtic,,,2025-04-24,4.13,,2.23,,,Hearts,Scottish Premiership,,ESPNCricinfo,19:00
,,2.36,,,Feyenoord,,,2025-04-21,4.82,,2.11,,,PSV,Eredivisie,,ESPNCricinfo,14:00
,,1.8,,,Monaco,,,2025-04-20,3.51,,1.78,,,Rennes,Ligue 1,,ESPNCricinfo,21:00
,,3.27,,,West Brom,,,2025-04-25,2.23,,2.98,,,Norwich,Championship,,ESPNCricinfo,12:00
,,1.78,,,Napoli,,,2025-04-23,4.6,,2.96,,,Inter,Serie A,,ESPNCricinfo,12:00
,,3.75,,,Arsenal,,,2025-04-19,2.91,,1.75,,,Tottenham,Premier League,,RugbyPass,21:00
,,2.0,,,Atletico Madrid,,,2025-04-23,2.5,,3.91,,,Real Sociedad,La Liga,,RugbyPass,14:00
,,2.49,,,Sevilla,,,2025-04-23,2.22,,2.89,,,Atletico Madrid,La Liga,,RugbyPass,19:00
,,2.72,,,Seattle Sounders,,,2025-04-22,2.58,,2.89,,,LA Galaxy,MLS,,RugbyPass,19:00
,,2.53,,,LA Galaxy,,,2025-04-20,4.11,,1.97,,,Seattle Sounders,MLS,,RugbyPass,12:00
,,3.66,,,Seattle Sounders,,,2025-04-20,4.02,,1.54,,,LA Galaxy,MLS,,RugbyPass,12:00
,,2.9,,,Real Madrid,,,2025-04-26,4.53,,3.79,,,Atletico Madrid,La Liga,,RugbyPass,14:00
,,2.26,,,Watford,,,2025-04-23,2.83,,3.17,,,Burnley,Championship,,RugbyPass,13:00
,,3.62,,,Bayern Munich,,,2025-04-23,4.73,,3.12,,,Dortmund,Bundesliga,,RugbyPass,12:00
,,2.11,,,Dortmund,,,2025-04-20,2.79,,2.47,,,Wolfsburg,Bundesliga,,RugbyPass,13:00
,,2.65,,,Vitoria,,,2025-04-24,4.3,,2.1,,,Guimaraes,Primeira Liga,,RugbyPass,15:00
,,1.79,,,Aberdeen,,,2025-04-21,2.79,,3.83,,,Hearts,Scottish Premiership,,RugbyPass,14:00
,,2.86,,,Toronto FC,,,2025-04-19,4.15,,2.33,,,LA Galaxy,MLS,,RugbyPass,18:00
,,3.5,,,Hearts,,,2025-04-19,2.81,,1.8,,,Rangers,Scottish Premiership,,RugbyPass,13:00
,,3.92,,,Napoli,,,2025-04-19,4.57,,3.26,,,Juventus,Serie A,,RugbyPass,16:00
,,2.05,,,Porto,,,2025-04-20,2.88,,1.98,,,Vitoria,Primeira Liga,,SportingLife,19:00
,,3.01,,,Frankfurt,,,2025-04-21,3.58,,2.11,,,Bayern Munich,Bundesliga,,SportingLife,16:00
,,2.03,,,Rangers,,,2025-04-20,2.55,,3.54,,,Dundee United,Scottish Premiership,,SportingLife,18:00
,,2.06,,,Benfica,,,2025-04-24,2.92,,2.61,,,Porto,Primeira Liga,,SportingLife,13:00
,,1.62,,,Milan,,,2025-04-23,3.3,,3.83,,,Juventus,Serie A,,SportingLife,21:00
,,1.87,,,Hearts,,,2025-04-21,2.59,,3.08,,,Hibernian,Scottish Premiership,,SportingLife,15:00
,,2.67,,,Atletico Madrid,,,2025-04-23,4.88,,2.38,,,Sevilla,La Liga,,SportingLife,15:00
,,2.09,,,Manchester United,,,2025-04-23,2.2,,3.19,,,Arsenal,Premier League,,SportingLife,12:00
,,1.89,,,Hibernian,,,2025-04-21,2.9,,2.8,,,Aberdeen,Scottish Premiership,,SportingLife,12:00
,,3.47,,,West Brom,,,2025-04-25,4.28,,3.03,,,Middlesbrough,Championship,,SportingLife,12:00
,,3.65,,,AZ Alkmaar,,,2025-04-25,2.04,,2.0,,,Twente,Eredivisie,,SportingLife,13:00
,,1.55,,,Atletico Madrid,,,2025-04-26,3.44,,2.54,,,Villarreal,La Liga,,SportingLife,20:00
,,1.87,,,Burnley,,,2025-04-22,2.95,,2.8,,,Norwich,Championship,,SportingLife,12:00
,,3.42,,,Middlesbrough,,,2025-04-23,3.25,,3.22,,,West Brom,Championship,,SportingLife,18:00
,,2.34,,,Dortmund,,,2025-04-19,4.64,,2.73,,,Frankfurt,Bundesliga,,SportingLife,14:00
,,2.41,,,Sheffield United,,,2025-04-22,3.83,,1.93,,,Middlesbrough,Championship,,SportingLife,14:00
,,3.3,,,Dundee United,,,2025-04-24,3.31,,3.14,,,Aberdeen,Scottish Premiership,,SportingLife,21:00
,,2.96,,,Leipzig,,,2025-04-23,2.94,,3.97,,,Frankfurt,Bundesliga,,SportingLife,19:00
,,1.73,,,Atletico Madrid,,,2025-04-21,3.42,,2.53,,,Villarreal,La Liga,,SportingLife,14:00
,,3.81,,,Leverkusen,,,2025-04-26,3.77,,3.84,,,Bayern Munich,Bundesliga,,SportingLife,21:00
,,3.32,,,Monaco,,,2025-04-22,3.92,,2.06,,,PSG,Ligue 1,,SportingLife,19:00
,,3.54,,,Norwich,,,2025-04-25,3.5,,1.95,,,Middlesbrough,Championship,,SportingLife,16:00
,,2.72,,,Atletico Madrid,,,2025-04-25,4.76,,2.55,,,Real Sociedad,La Liga,,SportingLife,21:00
,,3.52,,,Wolfsburg,,,2025-04-19,2.09,,1.52,,,Frankfurt,Bundesliga,,SportingLife,14:00
,,3.68,,,Chelsea,,,2025-04-24,3.96,,2.67,,,Tottenham,Premier League,,SportingLife,18:00
,,1.65,,,AZ Alkmaar,,,2025-04-21,3.85,,1.56,,,PSV,Eredivisie,,Scoreboard,16:00
,,3.47,,,Tottenham,,,2025-04-19,2.14,,3.12,,,Manchester United,Premier League,,Scoreboard,20:00
,,2.47,,,Marseille,,,2025-04-22,4.12,,3.16,,,Monaco,Ligue 1,,Scoreboard,15:00
,,3.92,,,PSV,,,2025-04-21,4.63,,1.59,,,Ajax,Eredivisie,,Scoreboard,13:00
,,2.4,,,Milan,,,2025-04-24,2.1,,3.62,,,Inter,Serie A,,Scoreboard,21:00
,,3.54,,,Napoli,,,2025-04-24,3.57,,2.93,,,Milan,Serie A,,Scoreboard,19:00
,,3.7,,,Ajax,,,2025-04-21,4.79,,3.14,,,AZ Alkmaar,Eredivisie,,Scoreboard,16:00
,,3.73,,,Marseille,,,2025-04-26,4.04,,3.95,,,Rennes,Ligue 1,,Scoreboard,12:00
,,2.37,,,Barcelona,,,2025-04-26,2.9,,3.12,,,Real Sociedad,La Liga,,Scoreboard,12:00
,,2.7,,,Monaco,,,2025-04-21,4.36,,3.57,,,PSG,Ligue 1,,Scoreboard,17:00
,,1.84,,,Hearts,,,2025-04-22,4.37,,3.97,,,Hibernian,Scottish Premiership,,Scoreboard,13:00
,,4.0,,,Villarreal,,,2025-04-19,3.39,,3.64,,,Atletico Madrid,La Liga,,Scoreboard,16:00
,,1.97,,,Bayern Munich,,,2025-04-22,2.99,,3.62,,,Dortmund,Bundesliga,,Scoreboard,15:00
,,3.29,,,Real Madrid,,,2025-04-26,2.26,,1.93,,,Real Sociedad,La Liga,,Scoreboard,12:00
,,1.59,,,Milan,,,2025-04-25,3.81,,3.5,,,Juventus,Serie A,,Scoreboard,15:00
,,3.44,,,Manchester City,,,2025-04-22,3.8,,2.06,,,Liverpool,Premier League,,Scoreboard,16:00
,,2.75,,,Vitoria,,,2025-04-21,2.97,,1.75,,,Porto,Primeira Liga,,Scoreboard,15:00
,,2.14,,,Chelsea,,,2025-04-22,2.12,,3.91,,,Manchester City,Premier League,,Scoreboard,17:00
,,3.85,,,Atletico Madrid,,,2025-04-19,2.64,,3.11,,,Sevilla,La Liga,,Scoreboard,14:00
,,1.86,,,Guimaraes,,,2025-04-26,3.27,,2.0,,,Porto,Primeira Liga,,Scoreboard,14:00
,,3.57,,,Liverpool,,,2025-04-22,4.18,,2.05,,,Tottenham,Premier League,,Scoreboard,14:00
,,2.09,,,Utrecht,,,2025-04-23,4.32,,2.91,,,Feyenoord,Eredivisie,,Scoreboard,13:00
,,1.76,,,Watford,,,2025-04-20,2.41,,2.14,,,Sheffield United,Championship,,Scoreboard,18:00
,,2.14,,,Real Madrid,,,2025-04-22,4.3,,2.91,,,Barcelona,La Liga,,Scoreboard,18:00
,,2.99,,,Guimaraes,,,2025-04-25,3.29,,3.27,,,Porto,Primeira Liga,,Scoreboard,17:00
,,3.02,,,PSG,,,2025-04-19,4.82,,2.68,,,Lille,Ligue 1,,Scoreboard,20:00
,,3.32,,,Utrecht,,,2025-04-26,4.43,,2.75,,,Ajax,Eredivisie,,Scoreboard,12:00
,,3.9,,,Roma,,,2025-04-21,4.29,,1.52,,,Lazio,Serie A,,Scoreboard,16:00
,,2.26,,,Porto,,,2025-04-21,4.76,,1.88,,,Braga,Primeira Liga,,Scoreboard,16:00
,,2.44,,,Liverpool,,,2025-04-21,2.42,,2.53,,,Chelsea,Premier League,,Scoreboard,13:00
,,3.75,,,Roma,,,2025-04-25,2.04,,1.78,,,Napoli,Serie A,,FootballPredictions,12:00
,,3.38,,,Benfica,,,2025-04-25,4.65,,1.81,,,Braga,Primeira Liga,,FootballPredictions,18:00
,,3.76,,,Manchester United,,,2025-04-21,2.02,,2.35,,,Chelsea,Premier League,,FootballPredictions,16:00
,,3.74,,,Juventus,,,2025-04-20,4.79,,3.29,,,Milan,Serie A,,FootballPredictions,20:00
,,3.37,,,Lazio,,,2025-04-25,3.65,,1.93,,,Milan,Serie A,,FootballPredictions,12:00
,,1.87,,,NYCFC,,,2025-04-22,2.71,,2.48,,,Toronto FC,MLS,,FootballPredictions,21:00
,,2.51,,,Roma,,,2025-04-22,3.39,,3.37,,,Milan,Serie A,,FootballPredictions,13:00
,,3.09,,,Aberdeen,,,2025-04-21,2.14,,3.78,,,Rangers,Scottish Premiership,,FootballPredictions,14:00
,,1.96,,,Arsenal,,,2025-04-21,4.36,,1.94,,,Liverpool,Premier League,,FootballPredictions,17:00
,,3.03,,,Hearts,,,2025-04-25,2.12,,3.6,,,Rangers,Scottish Premiership,,FootballPredictions,12:00
,,3.99,,,Napoli,,,2025-04-21,2.55,,2.34,,,Roma,Serie A,,FootballPredictions,13:00
,,2.76,,,Feyenoord,,,2025-04-20,4.47,,3.46,,,Twente,Eredivisie,,FootballPredictions,14:00
,,3.45,,,Inter Miami,,,2025-04-26,4.69,,1.94,,,Atlanta United,MLS,,FootballPredictions,16:00
,,3.34,,,Burnley,,,2025-04-25,3.96,,2.96,,,West Brom,Championship,,FootballPredictions,21:00
,,3.45,,,Real Sociedad,,,2025-04-26,3.89,,2.77,,,Sevilla,La Liga,,FootballPredictions,18:00
,,1.79,,,Villarreal,,,2025-04-24,4.21,,1.98,,,Barcelona,La Liga,,FootballPredictions,17:00
,,2.35,,,Burnley,,,2025-04-24,2.84,,2.54,,,Norwich,Championship,,FootballPredictions,19:00
,,1.59,,,Villarreal,,,2025-04-26,4.74,,3.55,,,Atletico Madrid,La Liga,,FootballPredictions,21:00
,,1.88,,,Lille,,,2025-04-22,2.69,,2.69,,,Lyon,Ligue 1,,FootballPredictions,18:00
,,3.63,,,Hearts,,,2025-04-19,2.2,,3.7,,,Dundee United,Scottish Premiership,,FootballPredictions,20:00
,,3.31,,,Dortmund,,,2025-04-23,4.54,,2.46,,,Bayern Munich,Bundesliga,,FootballPredictions,21:00
,,2.81,,,Rangers,,,2025-04-26,3.88,,2.32,,,Celtic,Scottish Premiership,,FootballPredictions,21:00
,,3.18,,,Feyenoord,,,2025-04-26,2.25,,3.83,,,AZ Alkmaar,Eredivisie,,FootballPredictions,20:00
,,3.51,,,Hearts,,,2025-04-24,4.3,,3.59,,,Rangers,Scottish Premiership,,FootballPredictions,21:00
,,3.05,,,Roma,,,2025-04-26,3.47,,1.62,,,Juventus,Serie A,,FootballPredictions,16:00
,,1.68,,,Monaco,,,2025-04-21,3.84,,2.29,,,PSG,Ligue 1,,FootballPredictions,15:00
,,3.99,,,Manchester City,,,2025-04-21,2.02,,3.48,,,Arsenal,Premier League,,FootballPredictions,16:00
,,2.1,,,Inter,,,2025-04-19,2.42,,3.71,,,Milan,Serie A,,FootballPredictions,13:00
,,3.27,,,Rangers,,,2025-04-26,2.9,,1.74,,,Hibernian,Scottish Premiership,,FootballPredictions,14:00
,,1.51,,,Middlesbrough,,,2025-04-23,4.01,,2.93,,,Watford,Championship,,FootballPredictions,18:00
,,2.12,,,Celtic,,,2025-04-23,3.86,,3.74,,,Rangers,Scottish Premiership,,FootballPredictions,13:00
,,2.69,,,Dundee United,,,2025-04-19,2.88,,2.46,,,Hibernian,Scottish Premiership,,FootballPredictions,12:00
,,3.98,,,Sporting CP,,,2025-04-21,3.28,,3.72,,,Braga,Primeira Liga,,FootballPredictions,19:00
,,3.12,,,West Brom,,,2025-04-23,4.61,,3.21,,,Watford,Championship,,FootballPredictions,14:00
,,2.8,,,Dundee United,,,2025-04-21,3.47,,1.92,,,Hearts,Scottish Premiership,,FootballPredictions,15:00
,,2.25,,,Roma,,,2025-04-20,2.04,,2.01,,,Lazio,Serie A,,UltimateCapper,12:00
,,2.62,,,Napoli,,,2025-04-20,3.56,,3.63,,,Juventus,Serie A,,UltimateCapper,15:00
,,2.37,,,West Brom,,,2025-04-20,4.38,,3.21,,,Burnley,Championship,,UltimateCapper,14:00
,,3.33,,,Leipzig,,,2025-04-24,3.6,,3.42,,,Frankfurt,Bundesliga,,UltimateCapper,17:00
,,2.33,,,Twente,,,2025-04-23,2.69,,3.86,,,Utrecht,Eredivisie,,UltimateCapper,12:00
,,3.23,,,Sporting CP,,,2025-04-26,2.62,,3.93,,,Porto,Primeira Liga,,UltimateCapper,17:00
,,1.66,,,Feyenoord,,,2025-04-20,4.03,,2.38,,,Ajax,Eredivisie,,UltimateCapper,20:00
,,3.61,,,Inter Miami,,,2025-04-25,4.32,,3.45,,,Atlanta United,MLS,,UltimateCapper,15:00
,,3.16,,,Lille,,,2025-04-26,2.31,,3.25,,,Rennes,Ligue 1,,UltimateCapper,16:00
,,2.19,,,Milan,,,2025-04-24,2.45,,2.35,,,Juventus,Serie A,,UltimateCapper,15:00
,,3.16,,,Watford,,,2025-04-19,4.42,,2.19,,,Burnley,Championship,,UltimateCapper,16:00
,,2.02,,,Arsenal,,,2025-04-23,3.82,,2.87,,,Manchester United,Premier League,,UltimateCapper,14:00
,,3.84,,,Milan,,,2025-04-19,4.22,,2.24,,,Napoli,Serie A,,UltimateCapper,17:00
,,2.93,,,Liverpool,,,2025-04-24,4.92,,1.71,,,Chelsea,Premier League,,UltimateCapper,19:00
,,3.01,,,Lyon,,,2025-04-25,2.83,,3.66,,,Monaco,Ligue 1,,UltimateCapper,15:00
,,2.32,,,Real Sociedad,,,2025-04-21,2.51,,3.79,,,Real Madrid,La Liga,,UltimateCapper,16:00
,,2.58,,,Atletico Madrid,,,2025-04-19,3.75,,2.13,,,Villarreal,La Liga,,UltimateCapper,14:00
,,2.69,,,Monaco,,,2025-04-23,4.16,,3.49,,,PSG,Ligue 1,,UltimateCapper,19:00
,,1.86,,,Real Madrid,,,2025-04-20,3.83,,3.17,,,Atletico Madrid,La Liga,,UltimateCapper,15:00
,,2.79,,,West Brom,,,2025-04-26,2.76,,2.87,,,Norwich,Championship,,UltimateCapper,18:00
,,3.6,,,Sporting CP,,,2025-04-21,3.27,,2.92,,,Benfica,Primeira Liga,,Covers,20:00
,,1.73,,,Twente,,,2025-04-20,4.91,,3.1,,,AZ Alkmaar,Eredivisie,,Covers,12:00
,,1.95,,,Monaco,,,2025-04-20,2.8,,3.55,,,Marseille,Ligue 1,,Covers,18:00
,,1.58,,,Dortmund,,,2025-04-20,3.88,,3.65,,,Leverkusen,Bundesliga,,Covers,18:00
,,1.81,,,West Brom,,,2025-04-26,4.33,,3.57,,,Middlesbrough,Championship,,Covers,16:00
,,2.03,,,Inter Miami,,,2025-04-26,3.8,,2.48,,,Atlanta United,MLS,,Covers,13:00
,,1.96,,,PSV,,,2025-04-26,2.4,,2.24,,,Twente,Eredivisie,,Covers,19:00
,,2.36,,,Bayern Munich,,,2025-04-23,3.56,,1.81,,,Leverkusen,Bundesliga,,Covers,14:00
,,2.09,,,Manchester United,,,2025-04-24,4.44,,3.16,,,Liverpool,Premier League,,Covers,18:00
,,3.17,,,Atlanta United,,,2025-04-25,3.0,,3.24,,,LA Galaxy,MLS,,Covers,14:00
,,2.57,,,Norwich,,,2025-04-22,2.38,,3.44,,,Sheffield United,Championship,,Covers,20:00
,,1.69,,,LA Galaxy,,,2025-04-19,4.86,,2.68,,,NYCFC,MLS,,Covers,12:00
,,3.49,,,Liverpool,,,2025-04-22,4.27,,2.77,,,Manchester City,Premier League,,Covers,21:00
,,3.54,,,Marseille,,,2025-04-24,3.65,,3.58,,,Rennes,Ligue 1,,Covers,16:00
,,2.17,,,Norwich,,,2025-04-20,4.37,,2.56,,,Middlesbrough,Championship,,Covers,15:00
,,1.63,,,Porto,,,2025-04-25,4.29,,2.42,,,Vitoria,Primeira Liga,,Covers,16:00
,,3.49,,,Manchester United,,,2025-04-19,4.03,,1.78,,,Chelsea,Premier League,,Covers,18:00
,,2.01,,,Liverpool,,,2025-04-20,3.4,,3.38,,,Manchester United,Premier League,,Covers,14:00
,,2.38,,,Sevilla,,,2025-04-19,2.67,,2.89,,,Villarreal,La Liga,,Covers,16:00
,,2.55,,,Milan,,,2025-04-21,4.38,,3.02,,,Inter,Serie A,,Covers,17:00
,,3.93,,,Braga,,,2025-04-25,4.86,,2.6,,,Sporting CP,Primeira Liga,,Covers,16:00
,,2.6,,,Bayern Munich,,,2025-04-19,4.06,,3.48,,,Leipzig,Bundesliga,,Covers,20:00
,,2.98,,,Braga,,,2025-04-23,4.51,,2.73,,,Vitoria,Primeira Liga,,Covers,20:00
,,2.94,,,Monaco,,,2025-04-25,2.38,,2.11,,,Lyon,Ligue 1,,Covers,15:00
,,3.17,,,Utrecht,,,2025-04-19,4.57,,2.75,,,Twente,Eredivisie,,Covers,14:00
,,3.54,,,Bayern Munich,,,2025-04-24,2.53,,3.77,,,Leipzig,Bundesliga,,SportsReference,21:00
,,3.22,,,Hearts,,,2025-04-22,4.68,,2.07,,,Hibernian,Scottish Premiership,,SportsReference,16:00
,,2.65,,,Leipzig,,,2025-04-21,3.12,,1.67,,,Dortmund,Bundesliga,,SportsReference,17:00
,,3.89,,,Juventus,,,2025-04-25,4.51,,2.22,,,Roma,Serie A,,SportsReference,19:00
,,3.55,,,Porto,,,2025-04-20,3.53,,2.96,,,Braga,Primeira Liga,,SportsReference,17:00
,,2.68,,,Frankfurt,,,2025-04-26,4.8,,2.88,,,Leverkusen,Bundesliga,,SportsReference,21:00
,,1.93,,,Leverkusen,,,2025-04-19,3.03,,3.15,,,Frankfurt,Bundesliga,,SportsReference,13:00
,,3.31,,,Sevilla,,,2025-04-21,3.58,,3.44,,,Real Sociedad,La Liga,,SportsReference,13:00
,,1.74,,,Watford,,,2025-04-23,4.2,,2.2,,,Middlesbrough,Championship,,SportsReference,14:00
,,3.85,,,Inter Miami,,,2025-04-24,3.17,,1.82,,,NYCFC,MLS,,SportsReference,15:00
,,2.95,,,Marseille,,,2025-04-25,4.01,,2.53,,,Lille,Ligue 1,,SportsReference,12:00
,,1.54,,,Chelsea,,,2025-04-26,3.82,,2.41,,,Manchester City,Premier League,,SportsReference,19:00
,,3.18,,,Sheffield United,,,2025-04-24,2.93,,1.89,,,Middlesbrough,Championship,,SportsReference,13:00
,,2.07,,,Manchester City,,,2025-04-22,2.02,,2.47,,,Arsenal,Premier League,,SportsReference,16:00
,,3.9,,,Leipzig,,,2025-04-25,3.72,,2.21,,,Wolfsburg,Bundesliga,,SportsReference,20:00
,,1.51,,,Twente,,,2025-04-26,3.18,,2.76,,,Feyenoord,Eredivisie,,LiveScore,18:00
,,3.1,,,Middlesbrough,,,2025-04-23,3.48,,2.44,,,Watford,Championship,,LiveScore,13:00
,,3.75,,,Benfica,,,2025-04-26,3.89,,3.77,,,Sporting CP,Primeira Liga,,LiveScore,17:00
,,1.6,,,Lille,,,2025-04-21,3.92,,2.02,,,Marseille,Ligue 1,,LiveScore,16:00
,,2.26,,,Bayern Munich,,,2025-04-23,3.95,,2.31,,,Dortmund,Bundesliga,,LiveScore,21:00
,,2.13,,,Feyenoord,,,2025-04-20,3.87,,3.06,,,Ajax,Eredivisie,,LiveScore,12:00
,,1.79,,,Milan,,,2025-04-22,4.2,,2.87,,,Juventus,Serie A,,LiveScore,21:00
,,2.82,,,Aberdeen,,,2025-04-26,2.81,,1.58,,,Rangers,Scottish Premiership,,LiveScore,21:00
,,3.49,,,Ajax,,,2025-04-22,3.58,,3.6,,,PSV,Eredivisie,,LiveScore,15:00
,,3.98,,,Leipzig,,,2025-04-21,4.92,,2.29,,,Frankfurt,Bundesliga,,LiveScore,21:00
,,2.88,,,Rennes,,,2025-04-22,2.04,,3.22,,,Lyon,Ligue 1,,LiveScore,14:00
,,1.79,,,Twente,,,2025-04-20,4.89,,2.33,,,AZ Alkmaar,Eredivisie,,LiveScore,13:00
,,2.32,,,Rennes,,,2025-04-19,4.02,,2.16,,,Marseille,Ligue 1,,LiveScore,18:00
,,2.88,,,Sheffield United,,,2025-04-25,2.18,,2.97,,,Norwich,Championship,,LiveScore,13:00
,,3.73,,,Leipzig,,,2025-04-24,3.88,,2.83,,,Wolfsburg,Bundesliga,,LiveScore,12:00
,,3.96,,,Feyenoord,,,2025-04-20,3.99,,2.19,,,PSV,Eredivisie,,LiveScore,19:00
,,3.79,,,Wolfsburg,,,2025-04-26,4.88,,2.64,,,Bayern Munich,Bundesliga,,LiveScore,19:00
,,2.31,,,Juventus,,,2025-04-19,4.6,,3.26,,,Roma,Serie A,,LiveScore,17:00
,,1.98,,,Burnley,,,2025-04-22,3.98,,3.53,,,Watford,Championship,,LiveScore,21:00
,,3.89,,,Benfica,,,2025-04-25,3.68,,2.27,,,Guimaraes,Primeira Liga,,LiveScore,21:00
,,2.01,,,Marseille,,,2025-04-26,4.62,,2.29,,,Monaco,Ligue 1,,LiveScore,17:00
,,2.64,,,Wolfsburg,,,2025-04-23,3.06,,1.77,,,Leverkusen,Bundesliga,,LiveScore,12:00
